user_id,/tutorial/step-three,/tutorial/step-two,/tutorial/step-one,/,/signup,/features,/tutorial/intro,/tutorial/end,/features/web,/pricing,/tutorial/step-four,/features/mobile,/features/desktop,/about
3826,0,0,0,18,6,0,0,0,0,0,0,0,13,0
3827,8,20,12,10,12,0,13,14,0,0,17,16,6,0
3828,0,0,0,20,0,0,0,0,0,0,0,0,0,0
3829,12,1,8,6,12,0,9,4,0,0,5,2,7,0
3830,0,0,0,15,2,0,2,0,4,0,0,7,12,0
3831,0,0,0,9,0,0,0,0,9,0,0,6,0,0
3832,0,0,0,11,0,0,0,0,0,0,0,0,0,0
3833,9,11,20,18,17,2,12,3,0,0,20,20,0,0
3834,0,0,0,2,1,0,0,0,0,0,0,1,1,0
3835,0,0,0,2,1,0,0,0,0,1,0,1,0,0
3836,0,0,0,17,0,0,0,0,0,0,0,0,0,0
3837,0,0,10,8,14,0,3,0,5,0,0,0,0,0
3838,10,16,12,7,16,0,7,8,9,0,15,0,0,0
3839,7,6,5,20,5,0,1,4,0,6,5,0,0,0
3840,17,18,3,6,6,0,8,10,0,0,7,0,11,0
3841,2,6,8,19,1,0,5,0,12,0,18,19,0,0
3842,2,20,11,5,13,0,1,17,0,0,2,0,0,0
3843,19,16,5,11,3,0,3,18,11,0,19,0,0,0
3844,0,0,0,17,11,0,0,0,0,0,0,0,0,0
3845,0,0,0,18,7,6,20,0,0,0,0,7,0,0
3846,0,0,0,1,2,1,0,0,0,0,0,0,1,0
3847,4,10,13,8,18,0,8,19,5,0,10,0,3,0
3848,0,0,0,2,0,0,0,0,0,0,0,0,0,0
3849,0,0,0,1,0,0,0,0,0,0,0,0,0,0
3850,17,11,10,16,3,13,10,19,17,0,20,0,1,0
3851,0,0,0,1,2,0,0,0,1,1,0,0,0,1
3852,13,2,18,14,17,0,17,16,0,0,20,0,14,15
3853,0,0,0,10,0,0,0,0,0,0,0,0,0,0
3854,0,0,0,16,0,0,0,0,0,0,0,0,0,0
3855,0,0,0,19,0,0,0,0,0,0,0,0,0,0
3856,0,0,15,11,10,6,18,0,9,0,0,7,0,0
3857,4,17,8,15,5,0,5,0,5,0,0,0,12,17
3858,0,0,0,12,16,0,10,0,0,16,0,0,0,13
3859,0,0,0,14,0,0,0,0,9,0,0,0,0,0
3860,0,0,0,15,3,0,0,0,0,0,0,0,0,0
3861,0,0,0,2,2,0,10,0,0,5,0,0,8,0
3862,0,0,0,1,1,0,0,0,0,1,0,0,0,0
3863,0,0,0,17,18,0,0,0,0,0,0,16,0,0
3864,0,0,0,16,0,13,0,0,17,0,0,6,0,0
3865,0,0,0,12,13,0,0,0,11,0,0,0,0,0
3866,0,0,0,14,11,0,0,0,0,0,0,8,12,0
3867,0,0,13,9,10,0,6,0,0,0,0,0,14,0
3868,17,15,1,11,5,0,1,18,8,6,3,0,0,0
3869,17,17,14,18,4,0,8,14,12,0,2,0,0,0
3870,0,0,0,18,0,0,0,0,0,0,0,0,0,0
3871,14,5,10,20,8,0,10,17,0,0,1,0,0,0
3872,0,0,0,4,0,0,0,0,0,0,0,0,0,0
3873,13,6,15,20,8,0,15,9,0,0,3,0,0,0
3874,18,9,7,16,10,20,2,10,4,0,11,0,0,0
3875,0,0,0,2,2,0,0,0,0,2,0,0,0,0
3876,0,0,0,8,10,0,1,0,1,0,0,0,0,0
3877,0,0,0,1,2,0,0,0,0,2,0,1,0,0
3878,5,16,20,1,3,0,18,13,0,3,17,0,1,0
3879,0,0,0,1,1,0,0,0,0,2,0,1,2,0
3880,0,0,0,20,0,2,0,0,0,0,0,0,0,0
3881,0,0,0,1,1,0,0,0,0,2,0,0,0,0
3882,0,0,5,10,9,0,19,0,0,0,0,0,0,0
3883,0,0,0,2,0,0,0,0,0,0,0,0,2,0
3884,0,0,0,2,0,0,0,0,0,0,0,0,0,0
3885,12,10,17,8,14,0,15,10,4,0,19,0,0,0
3886,0,0,0,6,0,0,0,0,7,0,0,0,0,0
3887,15,17,18,19,14,0,4,4,0,0,12,0,0,0
3888,0,0,0,7,0,0,0,0,0,0,0,0,0,0
3889,17,3,2,6,19,12,14,5,7,0,18,0,0,0
3890,0,0,0,5,0,0,0,0,0,0,0,0,0,0
3891,3,10,5,5,17,0,15,19,0,0,20,3,0,0
3892,0,0,0,5,13,7,0,0,0,0,0,13,0,0
3893,19,17,2,13,20,0,5,0,0,0,0,0,0,0
3894,1,18,19,12,20,0,6,13,0,0,17,15,8,0
3895,0,0,0,4,11,7,0,0,0,0,0,6,0,0
3896,5,16,20,9,20,14,5,7,0,0,10,0,0,0
3897,0,0,0,19,7,0,19,0,0,0,0,18,0,0
3898,10,17,17,12,16,13,20,0,0,0,0,0,12,0
3899,0,0,0,13,0,19,0,0,0,0,0,0,0,0
3900,9,15,10,20,20,0,6,19,0,0,4,0,4,0
3901,0,0,0,7,8,0,0,0,6,0,0,16,14,0
3902,0,0,0,2,6,10,0,0,7,0,0,0,8,0
3903,6,8,18,18,4,12,8,18,0,0,15,0,0,0
3904,6,7,16,19,15,0,12,6,0,0,9,0,0,0
3905,10,3,15,17,16,0,17,11,0,0,12,13,0,0
3906,0,0,0,2,0,0,0,0,0,0,0,0,0,0
3907,0,0,0,17,0,0,0,0,0,0,0,0,0,0
3908,0,0,0,14,0,0,0,0,0,0,0,0,0,0
3909,0,0,0,5,9,0,1,0,0,13,0,0,7,0
3910,0,11,4,17,6,0,15,0,0,0,0,0,6,0
3911,0,0,0,14,0,0,0,0,0,0,0,0,0,0
3912,0,0,0,2,20,0,0,0,0,0,0,19,20,0
3913,19,4,10,10,14,0,1,8,11,0,4,0,0,0
3914,0,0,0,14,0,0,0,0,0,0,0,0,0,0
3915,0,0,0,14,0,0,0,0,0,0,0,0,0,0
3916,0,0,0,4,0,0,0,0,0,0,0,0,0,0
3917,0,0,0,16,0,0,0,0,2,0,0,1,0,7
3918,0,0,0,1,0,0,0,0,0,0,0,0,0,0
3919,0,0,0,11,0,0,0,0,0,0,0,14,0,0
3920,0,0,0,13,0,0,0,0,0,0,0,0,0,0
3921,0,0,0,9,16,0,0,0,0,0,0,0,0,0
3922,0,0,0,4,3,0,10,0,0,0,0,0,19,0
3923,0,0,0,2,0,0,0,0,0,0,0,16,0,0
3924,2,9,5,8,19,0,15,19,0,5,5,0,0,0
3925,0,0,0,7,6,0,19,0,0,0,0,16,0,0
3926,17,15,3,12,7,0,20,2,0,0,16,19,0,0
3927,0,0,0,1,1,0,0,0,0,0,0,0,0,0
3928,0,0,0,12,0,0,0,0,0,0,0,0,0,0
3929,14,3,20,16,16,19,15,0,0,11,0,3,0,0
3930,19,4,6,8,1,0,3,6,0,0,3,0,0,0
3931,2,10,11,18,3,0,19,0,0,0,0,5,2,0
3932,11,18,19,18,16,18,13,0,0,2,0,0,0,0
3933,0,0,0,7,0,0,0,0,0,0,0,0,0,0
3934,0,0,0,4,0,0,0,0,0,0,0,0,0,0
3935,0,0,0,19,0,0,0,0,0,0,0,0,0,0
3936,0,4,12,5,5,3,1,0,4,0,0,0,18,0
3937,17,7,15,3,3,11,18,3,4,0,3,0,0,0
3938,15,6,1,4,11,0,12,13,0,0,13,14,18,0
3939,0,0,0,8,0,0,0,0,0,0,0,0,0,0
3940,0,0,0,1,0,0,0,0,0,0,0,0,2,0
3941,0,0,0,9,13,10,15,0,0,0,0,13,11,0
3942,3,3,19,1,14,3,6,15,0,0,20,0,8,0
3943,0,9,14,3,14,0,13,0,10,0,0,0,1,19
3944,9,2,10,14,6,15,9,0,10,0,0,10,0,0
3945,0,0,0,14,0,5,0,0,0,0,0,0,0,0
3946,0,0,1,12,9,0,3,0,0,0,0,0,0,0
3947,0,0,0,1,0,0,0,0,0,0,0,0,0,0
3948,0,4,13,13,5,13,5,0,0,0,0,20,20,0
3949,15,8,6,8,20,0,7,0,0,2,11,14,0,0
3950,0,13,4,9,3,2,18,0,5,0,0,0,6,0
3951,0,0,0,6,0,0,0,0,0,0,0,0,0,0
3952,0,0,0,19,10,0,8,0,1,0,0,5,18,0
3953,0,0,0,10,0,0,0,0,0,0,0,0,0,0
3954,18,1,7,2,6,0,2,5,0,0,20,0,4,0
3955,0,0,0,5,0,0,0,0,0,0,0,0,0,0
3956,0,14,12,9,14,0,6,0,0,0,0,14,0,0
3957,0,0,0,4,4,5,14,0,0,0,0,18,10,0
3958,7,20,13,18,20,0,8,4,0,0,10,0,0,0
3959,11,13,20,11,10,6,7,12,0,0,13,0,16,0
3960,0,0,0,19,18,0,0,0,0,0,0,0,8,0
3961,13,20,15,10,18,17,19,14,0,7,2,0,12,0
3962,0,0,0,11,0,0,0,0,0,0,0,0,0,0
3963,2,9,10,16,9,0,20,8,0,0,4,0,0,0
3964,0,0,0,2,1,0,0,0,0,0,0,0,2,0
3965,16,1,18,12,19,4,18,1,0,0,10,0,0,0
3966,0,0,0,3,5,8,0,0,4,18,0,0,5,11
3967,0,15,19,15,20,11,7,0,5,0,0,0,0,0
3968,0,0,0,1,1,0,0,0,0,0,0,2,2,0
3969,0,0,0,18,4,0,5,0,0,0,0,0,16,0
3970,8,10,17,7,11,0,2,20,0,0,18,0,7,0
3971,0,0,0,2,0,0,0,0,0,0,0,0,0,0
3972,0,14,20,16,19,0,12,0,0,0,0,0,0,0
3973,15,18,15,6,20,0,16,11,2,0,13,0,0,0
3974,1,1,2,4,17,12,9,0,0,0,19,0,0,0
3975,0,0,0,7,0,0,0,0,1,10,0,0,18,0
3976,0,0,0,18,0,0,0,0,0,0,0,0,0,0
3977,0,0,0,1,1,0,15,0,0,7,0,14,16,19
3978,12,16,11,16,3,0,17,14,0,9,13,0,0,0
3979,0,0,0,2,2,1,0,0,2,0,0,0,0,0
3980,0,0,0,9,1,0,0,0,8,0,0,0,15,0
3981,0,0,0,10,20,14,9,0,0,0,0,2,0,0
3982,0,0,0,3,8,0,0,0,0,7,0,5,0,0
3983,13,13,11,7,2,0,3,18,2,0,7,0,0,0
3984,0,0,0,16,0,16,0,0,0,12,0,0,0,18
3985,18,15,6,18,12,0,7,0,0,0,5,0,0,0
3986,0,0,0,6,0,0,0,0,0,0,0,0,0,0
3987,0,0,0,16,15,20,0,0,0,0,0,18,0,0
3988,2,15,11,19,14,0,3,0,0,0,13,0,9,0
3989,12,6,8,16,12,0,10,10,0,0,5,20,0,0
3990,12,1,5,13,4,0,4,8,6,0,10,0,0,0
3991,5,19,8,5,18,0,20,0,9,0,0,0,15,0
3992,0,0,0,7,0,0,0,0,20,0,0,18,0,0
3993,11,17,5,19,5,0,7,0,0,16,0,8,0,18
3994,19,11,7,19,16,0,9,0,0,11,0,0,0,0
3995,4,3,14,19,1,0,18,8,0,0,16,14,0,0
3996,0,0,0,14,16,20,20,0,0,0,0,2,15,0
3997,0,0,0,12,0,0,0,0,0,0,0,14,0,0
3998,0,0,0,1,0,0,0,0,0,0,0,0,0,0
3999,0,0,0,1,0,0,0,0,0,0,0,0,0,0
4000,0,0,0,14,0,13,0,0,0,0,0,20,3,0
4001,11,10,6,9,3,13,5,17,19,0,12,0,0,0
4002,0,0,0,12,0,0,0,0,0,0,0,0,0,0
4003,0,0,0,1,1,2,7,0,0,18,0,2,8,0
4004,11,10,8,15,8,0,5,12,0,0,19,8,0,0
4005,0,0,0,17,0,15,0,0,0,0,0,0,0,0
4006,0,0,0,11,0,9,0,0,0,0,0,0,0,0
4007,0,0,0,2,0,0,0,0,0,0,0,0,0,0
4008,20,3,20,2,18,0,9,0,0,0,18,0,0,0
4009,0,0,0,16,2,7,20,0,0,0,0,13,0,0
4010,0,0,0,12,0,0,0,0,3,0,0,0,0,0
4011,19,11,11,5,12,0,19,8,0,13,6,3,17,0
4012,0,0,0,2,2,1,0,0,1,0,0,0,0,0
4013,15,4,19,13,4,19,17,0,0,0,15,0,0,0
4014,0,0,0,18,0,3,0,0,0,0,0,0,0,0
4015,0,0,0,13,0,0,0,0,0,0,0,0,0,0
4016,0,0,0,12,0,14,0,0,0,0,0,0,0,0
4017,13,6,12,5,11,0,10,2,19,0,11,0,0,0
4018,0,0,0,18,0,0,0,0,0,0,0,0,0,0
4019,4,17,12,4,15,0,14,10,0,0,5,0,2,0
4020,0,0,0,2,1,2,0,0,1,0,0,2,2,1
4021,0,0,0,2,0,0,0,0,0,0,0,0,0,0
4022,0,0,6,13,6,0,12,0,0,0,0,0,15,0
4023,20,9,20,6,13,0,10,3,0,0,5,0,0,0
4024,0,0,0,11,0,0,0,0,0,0,0,0,0,0
4025,0,0,14,16,20,0,12,0,5,0,0,8,0,8
4026,0,0,0,2,1,0,0,0,0,0,0,0,0,0
4027,0,0,0,2,2,0,0,0,0,0,0,1,0,1
4028,0,0,0,2,8,0,0,0,14,0,0,0,0,0
4029,0,0,0,2,0,0,0,0,0,0,0,0,0,0
4030,0,0,0,1,18,0,8,0,0,20,0,0,0,0
4031,0,0,5,19,4,0,8,0,0,0,0,13,0,8
4032,0,0,0,6,5,0,14,0,0,0,0,17,0,0
4033,0,0,0,7,0,0,0,0,0,0,0,0,0,0
4034,0,0,0,1,0,0,0,0,0,0,0,0,0,0
4035,0,0,0,20,0,0,0,0,0,0,0,0,0,0
4036,9,11,1,11,10,0,13,17,0,15,5,16,11,0
4037,0,0,0,9,0,18,0,0,0,0,0,0,0,0
4038,0,0,0,14,15,0,0,0,0,0,0,0,0,0
4039,0,0,0,17,0,0,0,0,0,0,0,0,0,0
4040,0,0,0,11,0,0,0,0,0,0,0,0,0,0
4041,6,2,8,3,6,12,20,0,0,0,14,19,0,0
4042,16,8,2,6,16,12,19,15,0,0,17,0,0,0
4043,0,10,11,10,2,17,13,0,3,0,0,14,0,0
4044,0,0,0,1,0,0,0,0,0,0,0,0,0,0
4045,0,0,0,19,0,0,0,0,0,0,0,0,0,0
4046,18,3,8,2,18,10,4,1,0,0,6,16,3,0
4047,0,0,0,13,0,0,0,0,0,0,0,0,0,0
4048,0,0,0,14,17,11,0,0,0,0,0,19,0,0
4049,0,0,0,1,0,0,0,0,0,0,0,0,0,0
4050,0,0,4,12,12,12,1,0,4,4,0,0,0,0
4051,0,0,0,18,0,4,0,0,0,0,0,0,0,0
4052,0,0,0,7,0,0,0,0,0,0,0,0,0,0
4053,16,11,16,3,8,0,17,15,0,0,8,0,2,0
4054,11,10,12,10,10,0,19,0,11,8,5,5,12,0
4055,0,0,0,1,0,0,0,0,0,0,0,0,0,0
4056,0,0,13,17,15,0,15,0,0,0,0,0,0,0
4057,0,0,0,3,16,14,15,0,18,0,0,0,0,0
4058,0,0,0,8,17,0,0,0,0,0,0,0,0,0
4059,0,0,0,1,0,0,0,0,0,0,0,0,0,0
4060,0,15,18,16,11,0,18,0,14,0,0,0,0,0
4061,0,13,13,20,10,18,18,0,19,0,0,0,0,0
4062,9,18,20,2,15,3,9,16,0,0,17,20,0,0
4063,0,0,0,10,4,13,0,0,0,0,0,19,0,0
4064,0,0,0,2,0,0,0,0,0,0,0,0,0,0
4065,0,0,0,1,1,1,0,0,0,0,0,0,1,0
4066,13,3,13,4,7,0,1,12,9,0,3,0,0,0
4067,5,2,11,16,2,2,12,10,0,16,3,0,5,0
4068,5,19,3,2,13,2,16,0,0,0,0,18,0,0
4069,14,8,3,20,14,0,19,0,0,0,0,0,0,0
4070,0,0,1,6,4,0,9,0,0,0,0,9,0,0
4071,20,7,15,17,2,0,15,3,0,10,15,0,4,0
4072,7,18,15,18,15,0,20,2,0,0,1,17,0,0
4073,0,0,0,9,16,0,17,0,12,0,0,0,0,0
4074,0,0,0,12,0,0,0,0,0,0,0,0,0,0
4075,0,0,0,12,0,0,0,0,0,0,0,0,0,0
4076,0,0,0,14,0,0,0,0,0,0,0,17,16,0
4077,1,15,10,7,8,0,10,13,0,0,3,0,0,0
4078,0,0,0,4,0,0,0,0,0,0,0,0,0,0
4079,0,0,0,3,0,0,0,0,0,0,0,0,0,0
4080,0,0,0,4,0,0,0,0,0,0,0,0,0,0
4081,19,15,2,1,15,0,6,19,0,0,14,0,0,0
4082,0,0,0,13,1,20,0,0,5,0,0,0,13,0
4083,0,0,0,9,2,0,1,0,0,0,0,0,20,0
4084,0,0,0,2,8,0,4,0,0,0,0,0,6,0
4085,0,0,0,2,0,0,0,0,3,0,0,1,0,0
4086,0,0,18,13,18,0,16,0,0,0,0,14,0,0
4087,0,0,0,4,0,0,0,0,0,0,0,0,0,0
4088,0,0,0,2,11,0,0,0,13,0,0,9,0,7
4089,0,0,0,2,1,0,0,0,0,0,0,0,0,0
4090,0,0,0,4,0,0,0,0,0,0,0,0,0,0
4091,0,0,0,8,17,0,0,0,2,0,0,19,7,0
4092,14,1,19,3,10,3,19,17,1,0,13,0,18,0
4093,0,0,0,5,0,0,0,0,0,0,0,0,0,0
4094,0,0,0,17,0,0,0,0,0,0,0,20,7,0
4095,6,3,3,4,16,0,11,7,0,0,12,8,15,0
4096,0,0,0,20,0,0,0,0,0,0,0,0,0,0
4097,12,8,7,17,9,13,11,0,0,0,0,3,12,0
4098,20,1,4,11,12,0,3,9,0,0,5,11,20,0
4099,0,0,0,1,2,1,0,0,1,2,0,0,0,0
4100,0,0,0,11,0,0,0,0,0,0,0,0,0,0
4101,0,0,0,18,8,0,0,0,0,0,0,18,0,0
4102,3,18,2,17,10,0,19,0,12,0,6,0,0,0
4103,0,19,18,5,2,20,20,0,16,0,0,0,3,6
4104,0,0,0,1,1,0,0,0,0,0,0,0,2,0
4105,0,0,10,20,17,12,14,0,10,0,0,0,0,0
4106,0,5,17,3,15,0,12,0,0,0,0,0,0,0
4107,0,0,0,15,0,0,0,0,0,0,0,0,0,0
4108,1,11,2,12,9,0,2,20,4,0,7,5,6,0
4109,0,0,0,5,7,0,0,0,0,0,0,5,0,0
4110,0,0,0,12,0,0,0,0,0,0,0,0,0,0
4111,0,0,0,3,14,0,12,0,0,18,0,0,0,0
4112,9,3,18,14,2,0,18,13,0,0,12,0,0,0
4113,0,0,0,17,20,0,0,0,0,0,0,16,0,0
4114,0,0,0,18,13,0,17,0,19,0,0,0,8,0
4115,0,0,0,7,15,0,1,0,0,0,0,0,0,0
4116,0,0,0,1,0,0,0,0,0,0,0,0,0,0
4117,0,0,0,9,0,18,0,0,0,0,0,0,0,0
4118,0,0,0,16,0,0,0,0,0,0,0,0,0,0
4119,0,0,0,7,0,0,0,0,0,0,0,0,0,13
4120,0,0,0,10,0,16,0,0,0,0,0,0,0,0
4121,0,0,0,11,0,0,0,0,0,0,0,0,0,0
4122,0,0,0,4,0,0,0,0,0,0,0,0,0,0
4123,0,0,0,14,8,0,0,0,0,0,0,0,0,0
4124,16,10,2,14,5,10,7,3,0,0,10,18,0,0
4125,0,0,0,1,1,0,0,0,1,0,0,0,1,0
4126,16,12,6,11,5,18,12,0,0,0,20,0,0,0
4127,1,14,15,13,9,0,20,14,0,0,18,0,20,0
4128,7,12,5,8,20,1,12,9,0,0,19,0,8,0
4129,0,8,13,3,17,0,5,0,0,0,0,17,0,0
4130,7,14,2,5,6,0,15,20,16,0,12,0,0,0
4131,0,0,0,3,0,0,0,0,0,0,0,0,0,0
4132,17,18,10,5,12,0,15,19,15,0,1,6,0,0
4133,0,4,8,6,11,0,10,0,0,0,0,15,0,0
4134,0,0,0,9,0,0,0,0,0,0,0,0,0,0
4135,2,11,4,6,13,0,9,3,4,0,4,0,0,9
4136,0,0,0,3,0,13,0,0,0,0,0,0,0,0
4137,0,0,0,5,0,0,0,0,0,0,0,0,0,0
4138,0,0,0,16,0,0,0,0,0,0,0,0,0,0
4139,0,0,0,1,0,0,0,0,0,0,0,0,0,0
4140,0,15,6,11,20,0,18,0,0,0,0,17,0,0
4141,0,4,9,16,11,0,10,0,4,0,0,0,0,0
4142,1,15,4,19,2,0,18,8,4,0,15,0,5,0
4143,8,10,13,2,10,0,8,7,0,12,5,0,0,0
4144,9,13,8,11,9,0,15,17,8,0,7,3,0,0
4145,0,0,0,15,0,0,0,0,0,0,0,0,0,0
4146,7,7,19,1,11,0,6,11,0,0,9,0,0,0
4147,0,7,16,8,5,0,16,0,0,0,0,0,0,0
4148,0,0,0,10,2,0,0,0,0,0,0,0,7,0
4149,0,0,0,11,0,0,0,0,0,0,0,0,0,0
4150,0,0,0,2,0,0,0,0,0,0,0,2,0,0
4151,10,10,9,10,16,0,4,11,0,0,20,3,0,0
4152,20,20,5,6,20,0,8,0,0,0,0,0,1,1
4153,9,13,20,8,5,0,7,4,0,0,5,0,15,0
4154,9,13,18,3,2,0,6,3,0,0,9,11,0,0
4155,11,16,10,6,4,0,3,15,10,0,9,0,8,0
4156,20,9,7,5,18,0,10,3,2,0,6,9,10,0
4157,0,0,0,8,0,0,0,0,0,0,0,0,0,0
4158,0,3,4,12,12,0,9,0,0,0,0,0,0,0
4159,0,0,5,10,15,0,7,0,0,8,0,4,0,0
4160,0,0,0,10,0,0,0,0,2,0,0,0,0,0
4161,0,0,0,8,8,7,3,0,15,0,0,0,0,0
4162,0,0,0,14,0,0,0,0,0,0,0,0,0,0
4163,8,10,13,15,12,0,14,0,10,0,0,0,0,0
4164,0,0,0,18,10,20,0,0,0,0,0,20,0,0
4165,14,4,3,15,4,10,20,17,0,0,16,0,14,0
4166,0,0,0,16,17,0,0,0,2,0,0,0,17,0
4167,5,16,3,5,16,0,6,19,16,0,4,0,0,0
4168,0,0,0,11,0,0,0,0,0,0,0,0,0,0
4169,12,3,14,19,9,0,10,0,0,0,2,0,17,0
4170,0,0,0,11,17,2,19,0,0,5,0,0,0,0
4171,0,0,0,10,7,0,0,0,12,0,0,10,14,0
4172,3,16,7,20,1,19,14,14,15,0,13,14,0,0
4173,4,12,8,6,7,0,10,7,0,0,9,1,3,0
4174,0,0,0,8,13,0,10,0,16,0,0,3,0,0
4175,0,0,0,8,0,0,0,0,0,0,0,14,0,0
4176,0,0,0,5,0,0,0,0,0,0,0,0,0,0
4177,17,11,11,17,9,0,10,13,0,0,20,15,0,0
4178,19,4,2,1,19,0,13,7,0,0,7,0,9,0
4179,0,0,0,1,1,0,0,0,0,0,0,2,0,0
4180,0,0,0,13,0,0,0,0,0,0,0,0,0,0
4181,16,7,9,12,14,0,18,15,20,0,15,12,20,0
4182,0,0,13,1,6,0,17,0,1,0,0,0,13,0
4183,0,0,0,1,0,2,0,0,0,2,0,0,2,0
4184,1,15,8,15,10,0,15,0,0,0,0,0,4,0
4185,0,0,0,11,15,0,0,0,0,0,0,0,0,0
4186,14,10,3,1,1,8,6,13,0,0,15,0,7,0
4187,18,11,11,2,6,12,1,12,0,0,17,0,0,0
4188,0,0,0,17,0,0,0,0,0,0,0,0,0,0
4189,0,0,0,14,0,0,0,0,0,0,0,0,0,0
4190,0,0,0,1,1,0,0,0,0,1,0,0,2,0
4191,8,18,5,2,16,0,18,1,0,0,11,0,19,9
4192,0,0,0,14,0,0,0,0,0,0,0,0,0,0
4193,0,0,0,12,16,0,0,0,0,0,0,0,0,0
4194,7,16,11,15,12,16,2,0,17,0,0,0,15,0
4195,0,18,3,4,19,0,10,0,1,0,0,8,0,0
4196,0,0,0,10,0,0,0,0,0,0,0,0,0,0
4197,0,0,6,12,7,0,18,0,0,0,0,0,0,0
4198,0,0,0,13,0,0,0,0,0,0,0,0,0,0
4199,0,5,6,5,9,0,9,0,0,0,0,2,0,0
4200,0,0,0,15,13,0,0,0,0,14,0,0,4,0
4201,0,0,0,11,19,0,14,0,0,0,0,0,0,0
4202,0,0,0,11,13,0,0,0,12,0,0,0,0,0
4203,0,0,0,1,18,19,15,0,0,0,0,17,0,3
4204,0,0,17,12,8,0,4,0,16,0,0,0,0,0
4205,0,0,0,2,1,0,0,0,2,0,0,0,0,0
4206,19,19,1,10,2,0,19,16,0,0,13,1,0,20
4207,0,0,0,2,2,0,0,0,2,0,0,1,2,0
4208,0,0,0,8,12,0,0,0,0,17,0,0,0,0
4209,0,0,0,7,0,0,0,0,0,0,0,0,0,0
4210,16,1,16,11,4,0,7,11,0,0,15,0,0,0
4211,0,0,0,19,1,0,0,0,0,0,0,0,5,0
4212,9,13,2,1,10,0,10,10,0,0,4,2,0,0
4213,0,0,0,10,0,0,0,0,0,0,0,0,0,0
4214,0,0,0,6,0,0,0,0,0,0,0,0,0,0
4215,0,0,0,4,0,0,0,0,0,0,0,0,0,0
4216,0,0,0,15,0,8,0,0,0,10,0,0,0,0
4217,13,4,14,12,12,0,6,0,0,0,19,14,0,6
4218,0,0,0,5,0,0,0,0,16,16,0,19,0,0
4219,0,0,0,3,10,0,0,0,0,0,0,0,0,0
4220,0,0,0,8,4,19,0,0,0,0,0,10,0,0
4221,0,0,14,5,14,0,19,0,11,0,0,0,13,0
4222,0,0,0,1,2,0,0,0,2,0,0,0,1,0
4223,0,0,0,14,0,0,0,0,8,0,0,0,0,0
4224,0,0,0,16,7,0,16,0,0,0,0,0,0,0
4225,0,0,0,5,0,0,0,0,0,0,0,0,0,0
4226,12,1,1,17,12,0,18,4,0,0,8,0,17,0
4227,4,10,17,1,5,0,2,11,0,0,1,0,0,0
4228,15,15,18,2,16,0,20,20,0,0,5,0,13,0
4229,15,5,11,17,13,0,18,0,0,0,17,0,9,0
4230,20,1,3,15,3,0,16,7,0,20,8,0,0,0
4231,0,0,0,15,9,0,0,0,0,0,0,0,13,0
4232,10,20,19,20,13,0,19,7,0,0,14,0,0,0
4233,0,0,0,20,0,0,0,0,3,0,0,1,0,0
4234,20,2,5,2,20,0,4,0,0,0,5,0,5,0
4235,0,0,0,1,1,0,0,0,0,0,0,0,0,0
4236,1,10,5,19,19,0,1,0,0,0,10,18,0,0
4237,0,0,0,11,8,0,0,0,0,0,0,6,0,0
4238,0,0,0,2,1,0,0,0,0,0,0,0,0,0
4239,0,0,0,15,8,0,0,0,0,0,0,0,0,0
4240,4,13,4,19,16,0,5,6,0,0,17,0,5,0
4241,20,10,14,13,11,7,12,10,0,0,8,0,0,0
4242,0,0,0,15,2,0,0,0,0,0,0,0,0,0
4243,0,7,14,8,6,0,16,0,0,15,0,3,0,0
4244,16,12,3,4,10,0,3,4,0,0,14,0,7,0
4245,19,12,7,3,19,0,10,12,0,12,16,0,0,0
4246,0,0,0,10,0,1,0,0,8,0,0,0,12,0
4247,0,16,1,19,14,2,13,0,0,0,0,10,0,0
4248,0,0,0,1,2,10,12,0,0,0,0,0,16,0
4249,0,0,0,18,0,0,0,0,0,0,0,0,0,0
4250,0,0,0,7,1,12,0,0,0,0,0,0,0,0
4251,17,17,15,3,9,19,1,11,0,0,10,16,0,0
4252,0,0,0,7,4,0,0,0,3,0,0,0,0,0
4253,13,9,3,11,3,0,10,0,0,8,7,0,2,0
4254,0,0,20,3,1,0,16,0,0,0,0,0,0,0
4255,0,0,0,1,0,0,0,0,0,0,0,0,0,0
4256,0,0,0,2,3,0,0,0,0,0,0,7,14,0
4257,17,15,2,2,18,0,9,10,0,0,12,0,0,0
4258,10,18,5,12,3,0,9,12,8,0,18,0,0,15
4259,0,4,7,2,5,9,18,0,0,0,0,0,12,0
4260,0,0,0,19,0,0,0,0,17,0,0,0,8,0
4261,0,0,0,1,9,17,0,0,0,13,0,0,18,0
4262,0,0,0,13,11,2,7,0,0,0,0,11,17,0
4263,0,0,0,5,18,0,0,0,0,0,0,0,1,0
4264,0,0,0,2,1,0,0,0,0,1,0,0,0,0
4265,0,0,0,1,2,0,0,0,0,2,0,0,0,0
4266,0,0,0,1,0,0,0,0,1,0,0,13,0,0
4267,0,0,10,2,17,10,17,0,8,0,0,9,0,0
4268,0,0,2,17,6,13,17,0,0,5,0,0,0,0
4269,12,13,11,8,14,0,7,9,0,0,5,0,0,0
4270,0,0,0,20,10,0,0,0,5,0,0,0,11,0
4271,14,3,12,7,4,0,1,13,9,0,13,0,0,0
4272,6,1,11,6,17,0,11,10,19,0,5,0,6,0
4273,0,0,0,11,13,0,4,0,0,0,0,0,0,0
